user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1646337337,1,0,1,0,478000.0,0.0009725459957235086,0.0,0,0,0.0,40.26083333333333,0.0,0.956334280373982,0.2102718739492973
1649679354,1,0,1,37,5672000.0,0.002627008464682364,0.0,2,0,0.6593513343318926,40.274166666666666,0.0,0.8690569417682732,0.18582603800991931
1650933515,1,2,3,87,381000.0,0.0012482897405499845,0.0,1,0,1.6645175528723286,39.56194444444444,0.05416666666666714,0.9370234060338042,0.15477321938422295
1653603955,1,0,1,78,20196000.0,0.0022133928474426506,0.0,2,0,1.6871993042296967,38.33638888888889,0.0,0.9189499324681533,0.15873740899601396
1661857242,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.027196508805239106,36.04666666666667,0.0,0.5,0.5
1663940172,0,1,1,48,,0.0009725459957235086,0.0,0,1,0.9422940689831014,39.30638888888889,0.0,0.5,0.5
1673563511,0,1,1,46,,0.0009725459957235086,0.0,0,1,1.6712733834571627,33.150555555555556,0.0,0.5,0.5
1677450197,1,0,1,105,56000.0,0.0017997772302029364,0.0,1,0,1.9518813132242954,39.85166666666667,0.0,0.9395987580583822,0.14089855574295435
1683472727,1,0,1,158,7885000.0,0.0009725459957235086,0.0,0,0,4.731591899527552,35.083333333333336,0.0,0.9175196765143498,0.10588154750546695
1696284650,1,0,1,2,64000.0,0.0009725459957235086,0.0,0,0,0.03377644177767629,40.81138888888889,0.0,0.9161154501285991,0.20895047741203363
1699432410,1,0,1,7637,113999999.99999999,0.0009725459957235086,0.0,0,0,281.6689251977893,33.000277777777775,0.0,0.9002996828681232,1.0
1700989887,1,0,1,16,862000.0,0.0009725459957235086,0.0,0,0,0.43368402825194363,36.08027777777778,0.0,0.8622184664838003,0.19970070165118792
1706596590,1,0,1,119,509000.0,0.002627008464682364,0.0,2,0,4.019586548328278,33.879444444444445,0.0,0.8584519922124556,0.13164877998210864
1720962692,1,0,1,1811,23197000.0,0.0026860964100023236,0.0,3,0,47.53639218665564,36.40138888888889,0.0,0.8677467210119097,0.9862526905429606
1736410565,1,0,1,0,50000.0,0.0009725459957235086,0.0,0,0,0.0,39.022222222222226,0.0,0.9439928492217416,0.2102718739492973
1738004582,1,0,1,0,10943000.0,0.0009725459957235086,0.0,0,0,0.0,38.969722222222224,0.0,0.9223510754783378,0.2102718739492973
1740273274,0,1,1,274,,0.0009725459957235086,0.0,0,1,8.595503498367233,34.61888888888889,0.0,0.5,0.5
